member,income_weighted_index,income_inequality,per_capita_income,education_score,labor_market_hardship,housing_instability,car_access_risk,mean_commute,commute_hardship_index,transit_dependency,food_insecurity_index,health_access_score,digital_disadvantage,social_isolation_index,environmental_burden,rurality_index
M00316,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00713,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01062,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00332,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00908,77992.025,0.446,38587.692,11.654,16.5608,35.147,0.074,32.3456,32.3456,0.1424,12.8575,4.2124,9.96,18.1496,8.2664,2.4258
M00903,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M02212,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01245,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01167,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01744,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M02277,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01801,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01246,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M00484,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00270,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00107,90762.75,0.475,53305.58,19.8156,14.764,32.8805,0.0919,34.1493,34.1493,0.1334,7.1895,1.9082,6.948,17.006,5.2531,1.3884
M00346,76319.175,0.471,41166.252,10.7342,17.6406,38.2835,0.0828,26.6424,26.6424,0.0648,15.117,0.9538,11.098,19.8162,4.4179,0.9888
M01198,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00251,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00110,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M02191,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02106,90762.75,0.475,53305.58,19.8156,14.764,32.8805,0.0919,34.1493,34.1493,0.1334,7.1895,1.9082,6.948,17.006,5.2531,1.3884
M00488,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02219,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01077,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01515,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01897,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01374,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02035,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01969,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00827,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00580,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00919,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00086,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01601,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00717,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01376,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00445,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M01313,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M01844,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02089,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00188,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01725,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00643,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00699,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01238,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01586,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01668,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M02195,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M00785,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01942,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00973,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00077,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00771,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01394,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01300,76319.175,0.471,41166.252,10.7342,17.6406,38.2835,0.0828,26.6424,26.6424,0.0648,15.117,0.9538,11.098,19.8162,4.4179,0.9888
M00881,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01822,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01043,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00180,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00248,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01885,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01368,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01860,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M02148,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00934,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M01739,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00324,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00201,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01848,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01157,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01968,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00519,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01461,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00889,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02097,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00562,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00021,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00960,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00704,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01190,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01849,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00917,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M01004,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M01634,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01768,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01654,90762.75,0.475,53305.58,19.8156,14.764,32.8805,0.0919,34.1493,34.1493,0.1334,7.1895,1.9082,6.948,17.006,5.2531,1.3884
M00648,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01786,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01421,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01776,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01837,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00755,79833.35,0.478,43415.819,10.7808,15.8834,40.4915,0.0866,33.0218,33.0218,0.156,14.039,2.6492,10.506,18.488,5.5296,1.4146
M00358,70052.625,0.532,37352.401,4.2122,18.2346,40.521,0.5219,45.8374,45.8374,0.3492,22.1605,0.3775,14.265,18.2036,0.0,1.003
M02034,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01285,76319.175,0.471,41166.252,10.7342,17.6406,38.2835,0.0828,26.6424,26.6424,0.0648,15.117,0.9538,11.098,19.8162,4.4179,0.9888
M02236,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01416,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01103,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00971,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M02047,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00418,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01467,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M02005,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02218,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01119,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01152,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00862,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00864,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00220,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00577,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01185,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00031,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01063,93975.975,0.463,52243.52,15.0204,16.5778,41.9095,0.0534,38.1553,38.1553,0.2266,4.316,0.5334,7.28,14.81,0.0,1.4216
M00780,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00456,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00948,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00396,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01320,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00543,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00631,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01575,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00961,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00651,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01770,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00965,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02275,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00897,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01426,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01720,90382.875,0.477,55772.283,19.9678,14.7522,32.718,0.0916,34.1946,34.1946,0.1372,7.2585,1.8855,7.045,16.6796,5.3808,1.3696
M02162,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01992,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00999,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01195,78886.85,0.479,43465.822,11.0942,16.4204,41.2595,0.0867,32.7515,32.7515,0.1527,14.006,2.6324,10.506,18.6666,5.732,1.3768
M00921,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01240,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M00851,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M02247,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01665,90762.75,0.475,53305.58,19.8156,14.764,32.8805,0.0919,34.1493,34.1493,0.1334,7.1895,1.9082,6.948,17.006,5.2531,1.3884
M01626,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M01544,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00421,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00715,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02070,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01842,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M02007,55051.925,0.523,23333.705,-12.6882,22.8136,46.5075,0.5502,46.8705,46.8705,0.3569,36.0305,0.8509,16.426,19.5388,4.055,1.0184
M00041,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00473,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00853,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00828,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01417,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01686,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01091,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01050,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M02287,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00983,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M01413,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M01722,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01999,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00343,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01151,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M00014,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M02305,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01926,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00838,82059.825,0.495,43715.943,7.1442,16.0804,37.407,0.0935,34.4232,34.4232,0.1902,7.9795,0.6077,10.649,16.1384,5.4233,1.0062
M00674,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M00593,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M01373,71695.75,0.54,39818.942,6.3558,18.7864,41.756,0.1911,36.9364,36.9364,0.2132,14.636,0.4396,14.844,18.6244,5.238,0.9964
M02234,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M02295,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01981,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
M01794,89195.425,0.479,52593.033,17.631,16.4328,36.4415,0.0669,35.4936,35.4936,0.2175,5.051,1.023,7.573,15.9074,0.0,1.3784
M00446,81791.025,0.448,37974.264,8.3278,19.361,42.2695,0.1318,44.0967,44.0967,0.2655,12.122,1.0949,12.719,15.7252,0.0,1.0162
M00548,85948.925,0.417,40239.918,12.4454,17.926,34.7135,0.07,35.7165,35.7165,0.206,7.015,1.5883,8.018,15.5328,4.8455,1.4016
M01912,77644.4,0.502,43725.562,8.799,15.4616,33.209,0.2919,39.9039,39.9039,0.2493,14.116,0.5148,10.694,16.8992,0.0,0.9766
